,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
225,joint_pain,vomiting,fatigue,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,,
226,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,,
227,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,,
228,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,yellowing_of_eyes,Hepatitis D,,,,,,,,,
229,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,Hepatitis D,,,,,,,,,
230,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,coma,stomach_bleeding,Hepatitis E,,,,,
231,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
232,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
233,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,,
234,joint_pain,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,,
235,joint_pain,vomiting,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,,
236,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,,
237,joint_pain,vomiting,fatigue,high_fever,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,,
238,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,,
239,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,,
240,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
241,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
242,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,,
243,vomiting,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,,
244,vomiting,yellowish_skin,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,,
245,vomiting,yellowish_skin,abdominal_pain,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,,
246,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,,
247,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,,
248,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,Alcoholic hepatitis,,,,,,,,,,,
249,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
250,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
251,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
252,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,,
253,chills,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,,
254,chills,vomiting,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,,
255,chills,vomiting,fatigue,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,,
256,chills,vomiting,fatigue,weight_loss,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,,
257,chills,vomiting,fatigue,weight_loss,cough,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,,
258,chills,vomiting,fatigue,weight_loss,cough,high_fever,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,,
259,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,,
260,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
261,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
262,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold,
263,continuous_sneezing,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold,
264,continuous_sneezing,chills,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold,
265,continuous_sneezing,chills,fatigue,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold,
266,continuous_sneezing,chills,fatigue,cough,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold,
267,continuous_sneezing,chills,fatigue,cough,high_fever,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold,
268,continuous_sneezing,chills,fatigue,cough,high_fever,headache,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold,
269,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold,
270,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,,
271,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
272,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
273,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,,
274,chills,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,,
275,chills,fatigue,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,,
276,chills,fatigue,cough,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,,
277,chills,fatigue,cough,high_fever,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,,
278,chills,fatigue,cough,high_fever,breathlessness,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,,
279,chills,fatigue,cough,high_fever,breathlessness,sweating,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,,
280,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
281,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
282,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
283,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,,
284,constipation,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,,
285,constipation,pain_during_bowel_movements,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,,
286,constipation,pain_during_bowel_movements,pain_in_anal_region,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,,
287,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,Dimorphic hemmorhoids(piles),,,,,,,,,,,,,
288,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
289,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
290,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
291,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
292,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,,
293,vomiting,sweating,chest_pain,Heart attack,,,,,,,,,,,,,,
294,vomiting,breathlessness,chest_pain,Heart attack,,,,,,,,,,,,,,
295,vomiting,breathlessness,sweating,Heart attack,,,,,,,,,,,,,,
296,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
297,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,,
298,vomiting,sweating,chest_pain,Heart attack,,,,,,,,,,,,,,
299,vomiting,breathlessness,chest_pain,Heart attack,,,,,,,,,,,,,,
300,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
301,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
302,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,,
303,fatigue,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,,
304,fatigue,cramps,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,,
305,fatigue,cramps,bruising,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,,
306,fatigue,cramps,bruising,obesity,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,,
307,fatigue,cramps,bruising,obesity,swollen_legs,prominent_veins_on_calf,Varicose veins,,,,,,,,,,,
308,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,Varicose veins,,,,,,,,,,,
309,fatigue,cramps,bruising,obesity,swollen_legs,prominent_veins_on_calf,Varicose veins,,,,,,,,,,,
310,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
311,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
312,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,,
313,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,,
314,fatigue,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,,
315,fatigue,weight_gain,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,,
316,fatigue,weight_gain,cold_hands_and_feets,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,,
317,fatigue,weight_gain,cold_hands_and_feets,mood_swings,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,,
318,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,,
319,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,,
320,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
321,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
322,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,,
323,fatigue,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,,
324,fatigue,mood_swings,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,,
325,fatigue,mood_swings,weight_loss,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,,
326,fatigue,mood_swings,weight_loss,restlessness,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,,
327,fatigue,mood_swings,weight_loss,restlessness,sweating,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,,
328,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,,
329,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,,
330,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,,
331,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
332,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
333,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,,
334,vomiting,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,,
335,vomiting,fatigue,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,,
336,vomiting,fatigue,anxiety,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,,
337,vomiting,fatigue,anxiety,sweating,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,,
338,vomiting,fatigue,anxiety,sweating,headache,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,,
339,vomiting,fatigue,anxiety,sweating,headache,nausea,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,,
340,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
341,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
342,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,,
343,joint_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,,
344,joint_pain,neck_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,,
345,joint_pain,neck_pain,knee_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,,
346,joint_pain,neck_pain,knee_pain,hip_joint_pain,painful_walking,Osteoarthristis,,,,,,,,,,,,
347,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,Osteoarthristis,,,,,,,,,,,,
348,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
349,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
350,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
351,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
352,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,,
353,muscle_weakness,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,,
354,muscle_weakness,stiff_neck,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,,
355,muscle_weakness,stiff_neck,swelling_joints,painful_walking,Arthritis,,,,,,,,,,,,,
356,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
357,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,Arthritis,,,,,,,,,,,,,
358,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
359,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
360,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
361,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
362,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,,
363,vomiting,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,,
